"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Pixel Puzzles Ultimate Jigsaw","1472688000000","false","1360773","0","140801.67116429162","135.42348323144066","75","Indie","Pixel Puzzles","Pixel Puzzles","351030","https://store.steampowered.com/app/351030","1661745600000"
"Poker Legends: Texas Hold'em Poker Tournaments","1522814400000","false","114689","0","135767.63386321437","90.01049000791235","77","Indie","DYNAMICNEXT","DYNAMICNEXT","758980","https://store.steampowered.com/app/758980",""
"MergeCrafter","1661227200000","false","107544","0","132524.6057750903","81.14697719558866","73","Indie","Fiveamp","Fiveamp","1964220","https://store.steampowered.com/app/1964220",""
"Margonem","1550638800000","false","12159","0","131158.8659209946","30.000809644222024","55","Indie","Garmory","Garmory","898590","https://store.steampowered.com/app/898590",""
"Rebirth Online","1596427200000","true","13544","0","125655.19187071123","109.18211813438535","42","Indie","Caret Games","Caret Games","1261180","https://store.steampowered.com/app/1261180",""
"Super Jigsaw Puzzle: Generations","1554350400000","false","101635","0","125504.75232533095","28.972449982190412","95","Indie","Flat Cat Games","Flat Cat Games","1036950","https://store.steampowered.com/app/1036950",""
"全民街篮","1717041600000","true","28227","0","124587","30.703534856822905","71","Indie","深圳市中手游网络科技有限公司","上海洲竞网络科技有限公司","2383020","https://store.steampowered.com/app/2383020",""
"Uncharted Waters Online","1545195600000","false","32844","0","123694.61597566937","58.46614670015532","69","Indie","Papaya Play","KOEI TECMO GAMES CO., LTD.","890400","https://store.steampowered.com/app/890400",""
"Royal Revolt II","1621396800000","false","19031","0","121197.96226358776","101.53501581996196","75","Indie","Flaregames","Flaregames","1571190","https://store.steampowered.com/app/1571190",""
"Idle Cave Miner","1701925200000","false","85848","0","119600","101.98135049592553","80","Indie","Cold Hours","Cold Hours","2289450","https://store.steampowered.com/app/2289450",""
"Heartwood Online","1692331200000","true","156411","0","118353","63.40203312354075","70","Indie","E Bros","E Bros","2180600","https://store.steampowered.com/app/2180600",""
"Red Stone Online","1427860800000","false","26398","0","116290.06788392022","122.4952837537842","62","Indie","L＆K Co., Ltd.","L＆K Co., Ltd.","350700","https://store.steampowered.com/app/350700",""
"The Pirate: Caribbean Hunt","1472011200000","false","660355","0","116286.71321125","6.63704721129902","82","Indie","Home Net Games","Home Net Games","512470","https://store.steampowered.com/app/512470",""
"Operation: Harsh Doorstop","1676437200000","true","994442","0","116062","25.206437940302244","78","Hobbyist","","Drakeling Labs","736590","https://store.steampowered.com/app/736590",""
"女神守护者","1686196800000","false","11585","0","115265","49.837983445683456","75","Indie","女神守护者","女神守护者","2395620","https://store.steampowered.com/app/2395620","1689825600000"
"Stormshot","1696824000000","false","7297","0","112583.3265462608","102.81804098638177","48","Indie","FunPlus International AG","FunPlus International AG","2554670","https://store.steampowered.com/app/2554670",""
"Ash Echoes Global","1731369600000","false","10051","0","111646","28.623775142354354","5","Indie","NEOCRAFT LIMITED","Aurogon Shanghai","3068700","https://store.steampowered.com/app/3068700",""
"Soccer Manager 2022","1637902800000","false","758409","0","109913.73354829628","52.178412290323","73","Hobbyist","","Invincibles Studio Ltd","1777760","https://store.steampowered.com/app/1777760",""
"Pirates of Everseas","1565582400000","false","9688","0","107910.65710053105","145.34584869064847","64","Indie","Moonmana","Moonmana","577710","https://store.steampowered.com/app/577710",""
"Gran Saga","1730937600000","false","17062","0","106140","79.29196006082115","55","Indie","NPIXEL","NPIXEL","3016760","https://store.steampowered.com/app/3016760",""
"PickCrafter","1513227600000","false","737956","0","104231.45804053119","27.752609640373738","87","Indie","Fiveamp","Fiveamp","734750","https://store.steampowered.com/app/734750",""
"Empire Takeover","1644382800000","false","9775","0","99481.3773698444","95.3901449971347","44","Indie","Love Game HK","Love Game HK","1723790","https://store.steampowered.com/app/1723790",""
"Escape Memoirs: Mini Stories","1664510400000","false","1287697","0","99439.26430891168","2.6612483482824216","85","Indie","0 Deer Soft","0 Deer Soft","2098350","https://store.steampowered.com/app/2098350",""
"Ylands","1512086400000","false","784838","0","98206.99775089347","8.749507340767117","63","AA","Bohemia Interactive","Bohemia Interactive","298610","https://store.steampowered.com/app/298610","1575522000000"
"Blood Strike","1683432000000","false","32401","0","97876.82892164812","19.94799448811408","41","Indie","Quzhou Wooduan Network Technologies Ltd.","Quzhou Wooduan Network Technologies Ltd.","2322660","https://store.steampowered.com/app/2322660",""
"MicroWorks","1662091200000","false","246703","0","97733.46558601975","4.361370964348977","82","Indie","Agiriko","Agiriko","1233410","https://store.steampowered.com/app/1233410",""
"Uptasia","1515560400000","false","25895","0","97647.47001930517","98.47116294216023","58","Indie","upjers","upjers","719730","https://store.steampowered.com/app/719730",""
"Project Circle","1711944000000","false","133","0","96077.98580207585","2.0411490835168755","0","Indie","gg game","gg game","2797660","https://store.steampowered.com/app/2797660",""
"Zombie Strike","1623816000000","false","7898","0","93615.5209612263","59.96923956387198","58","Indie","Tojoy Game","Tojoy Game","1618310","https://store.steampowered.com/app/1618310",""
"Dagon: by H. P. Lovecraft","1632456000000","false","475151","0","92570.0978884116","0.9799089804803849","95","Indie","Bit Golem","Bit Golem","1481400","https://store.steampowered.com/app/1481400",""
"Nordicandia","1662091200000","true","35161","0","91610.95408743214","144.55746052718828","69","Indie","Garden of Dreams","Garden of Dreams","1503790","https://store.steampowered.com/app/1503790",""
"Castle Empire","1695182400000","false","9451","0","91008","44.52862107432896","55","Indie","HaoPlay Limited","HaoPlay Limited","2566270","https://store.steampowered.com/app/2566270",""
"Bard Idle","1663819200000","true","101370","0","88160.68986804812","143.56849591167665","72","Indie","Illegal Turtle 🐢","Illegal Turtle 🐢","1803580","https://store.steampowered.com/app/1803580",""
"ERROR143","1658808000000","false","350581","0","87692.29352628384","3.595871176160387","94","Indie","Jenny Vi Pham","Jenny Vi Pham","2066550","https://store.steampowered.com/app/2066550",""
"The Walking Dead: No Man's Land","1722297600000","false","23371","0","87367","29.33764133247947","78","Indie","Deca Games","Deca Games","2936310","https://store.steampowered.com/app/2936310",""
"Vacuum Warrior - Idle Game","1688011200000","true","46413","0","87346.40963990595","75.97858297147165","82","Indie","Benzoft","Benjamin Staugaard","2302990","https://store.steampowered.com/app/2302990",""
"Real Pool 3D - Poolians","1515042000000","false","3218125","0","86108.0664669297","15.523502538043774","77","Indie","Poolians.com","Poolians.com","670290","https://store.steampowered.com/app/670290",""
"Dota Underlords","1561003200000","false","7377029","0","85846.70078514674","128.8420647655355","82","AAA","Valve","Valve","1046930","https://store.steampowered.com/app/1046930",""
"Mist Legacy","1633406400000","false","93955","0","85753.5777352157","116.38535921948981","74","Indie","Virtys","Virtys","1259440","https://store.steampowered.com/app/1259440","1663041600000"
"World Of Robots","1646888400000","false","13070","0","85696.71823086416","100.87073102184256","60","Indie","Super Games Studio","Super Games Studio","576430","https://store.steampowered.com/app/576430",""
"SYNTHETIK: Arena","1548046800000","false","487711","0","84284.1212707787","19.3905434441272","90","Indie","Flow Fire Games","Flow Fire Games","984110","https://store.steampowered.com/app/984110",""
"An Arcade Full of Cats","1700110800000","false","395273","0","83950","2.662884695584156","98","Indie","Devcats","Devcats","2368470","https://store.steampowered.com/app/2368470",""
"MLB Rivals","1731283200000","true","23597","0","83670.30504587737","52.67481570233486","84","Indie","Com2uS","Com2uS","2569510","https://store.steampowered.com/app/2569510",""
"Pixel Strike 3D","1590724800000","false","1164436","0","83307.75077889572","21.000076938033608","74","Indie","Vulcron","Vulcron","915320","https://store.steampowered.com/app/915320",""
"Wizard And Minion Idle","1549515600000","false","53935","0","83249.41991808361","618.2108415315932","91","Indie","Oni Gaming","Oni Gaming","1011510","https://store.steampowered.com/app/1011510",""
"Cronous","1689739200000","false","4915","0","82526.22934624119","24.783356853645714","57","Indie","VALOFE","VALOFE,NEOWIZ","2361570","https://store.steampowered.com/app/2361570",""
"BLOCKADE","1554091200000","false","1035090","0","81539.55121917155","28.452624950931995","75","Indie","Novalink","Novalink","1049800","https://store.steampowered.com/app/1049800","1558411200000"
"Dawnlands","1691553600000","false","273905","0","81464","9.175905298288024","51","Indie","SEASUN GAMES PTE. LTD.","SEASUN GAMES PTE. LTD.","2197910","https://store.steampowered.com/app/2197910",""
"斗牌魂","1694318400000","false","26484","0","81187","21.175217822961947","51","Indie","DreamBig","DreamBig","2479720","https://store.steampowered.com/app/2479720",""
"Bro Falls","1624593600000","false","2328240","0","79095.4976860831","7.429825054823275","78","Indie","Boros Bros","Boros Bros","1590320","https://store.steampowered.com/app/1590320","1640840400000"
"Flower girl 2","1658376000000","false","297478","0","78933.09890948828","3.6598827370250357","82","Indie","9Garden","9Garden","1860860","https://store.steampowered.com/app/1860860",""
"Epic Roller Coasters","1520398800000","false","357419","0","77470.92521233289","6.568476601499888","65","Indie","B4T Games","B4T Games","787790","https://store.steampowered.com/app/787790",""
"The Infinite Black","1476849600000","false","26735","0","77292.08161582366","25.436707263456277","67","Indie","www.Spellbook.com","Spellbook","489000","https://store.steampowered.com/app/489000",""
"Legend of the Holy Sword","1727568000000","false","9255","0","77092","33.67749367202922","6","Indie","经典传奇","经典传奇","3199410","https://store.steampowered.com/app/3199410","1733356800000"
"胡莱三国3","1630987200000","false","5480","0","76621.73299321822","68.23925141790613","61","Indie","Huochairen Interactive Entertainment","Huochairen Interactive Entertainment","1724860","https://store.steampowered.com/app/1724860",""
"飛天歷險2025(Dream Of Mirror Online)","1718683200000","false","5938","0","76191","154.0867279921837","81","Indie","Hong Kong GameStar Limited","SOFTSTAR ENTERTAINMENT","2899890","https://store.steampowered.com/app/2899890",""
"Prime World: Defenders 2","1543467600000","false","106931","0","74196.29387737955","101.92378276680277","79","Indie","Nival","Nival","429540","https://store.steampowered.com/app/429540",""
"Cooking Live - Italian Kitchen Simulator","1668574800000","false","251522","0","72313.05968838584","12.80388114663246","76","Indie","Matryoshka","Matryoshka","1990690","https://store.steampowered.com/app/1990690","1675314000000"
"Trimps","1651464000000","false","155158","0","71356.24381322756","170.34432977977028","92","Indie","Greensatellite","Greensatellite","1877960","https://store.steampowered.com/app/1877960",""
"雀皇麻雀","1668056400000","false","52169","0","70854.58339160503","16.69594265529954","72","Indie","Loyujer Studio","Loyujer Studio","1973970","https://store.steampowered.com/app/1973970",""
"Lord of the Other World","1677387600000","false","19755","0","69474","68.14675276728056","77","Indie","NCARD","NCARD","2313130","https://store.steampowered.com/app/2313130","1685419200000"
"Otherworld Legends 战魂铭人","1651032000000","false","33160","0","69113.64332416026","53.99779976253426","59","Indie","ChillyRoom","ChillyRoom","1761380","https://store.steampowered.com/app/1761380",""
"WarLeague","1672722000000","true","13523","0","69027.84860992734","44.56256902587749","50","Indie","SmallToAnt","SmallToAnt","2249550","https://store.steampowered.com/app/2249550",""
